Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,KARNI KRIPA TOURS & TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 05m,05:00,4,799,19
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,04h 59m,23:59,4.2,925,6
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Fouji travels,Bharat Benz A/C Seater / Sleeper (2+2),23:00,04h 30m,03:30,4.1,1199,12
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,BSS COOL COOL TRAVELS,A/C Sleeper (2+2),23:29,0-20h 0-29m,04:00,4,900,4
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,VE A/C Seater / Sleeper (2+2),23:30,05h 00m,04:30,4.4,903,29
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05h 00m,04:15,3.8,699,34
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,04h 55m,04:05,4.1,1593,3
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:55,05h 05m,03:00,4.8,1130,12
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,04h 30m,04:00,4.3,903,19
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shakmbhari Travels,A/C Seater / Sleeper (2+2),22:30,05h 15m,03:45,4,1094,14
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,04h 35m,04:30,4.1,1536,7
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),22:10,03h 15m,01:25,4.7,1299,26
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:50,04h 20m,04:10,5,1199,36
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:40,05h 20m,02:00,4.1,1519,4
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:00,04h 35m,01:35,4.9,1619,6
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),23:30,05h 15m,04:45,3.2,870,16
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Saarthi Travels India,A/C Seater / Sleeper (2+1),23:00,05h 00m,04:00,3.8,1599,4
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),19:20,05h 00m,00:20,4.4,799,20
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),22:15,03h 15m,01:30,4.2,1599,14
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:40,04h 30m,03:10,4.1,2500,48
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,04h 20m,02:50,4.7,941,10
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,05h 00m,01:30,4.2,1142,6
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Rajshree Travels,Bharat Benz A/C Sleeper (2+1),01:00,05h 50m,06:50,3.9,1199,6
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,VE A/C Seater (2+2),16:30,04h 30m,21:00,3.9,599,1
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:00,06h 20m,05:20,3.5,1399,15
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Bhagwati Travel Agency,AC Sleeper (2+1),21:20,05h 00m,02:20,3.9,990,36
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Anshi Raj Shree Travels,A/C Seater/Sleeper (2+1),23:59,05h 16m,05:15,3.3,924,14
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Vijaylakshmi tour & travels,Bharat Benz A/C Seater /Sleeper (2+1),20:40,05h 30m,02:10,3.9,662,11
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,A/C Seater/Sleeper (2+1),22:00,05h 15m,03:15,3.1,1199,16
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Sethi Yatra Company,A/C Seater / Sleeper (2+1),19:35,05h 15m,00:50,3.9,700,7
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:00,03h 40m,23:40,3.9,1099,13
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:00,04h 10m,02:10,3.9,1399,16
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Sleeper (2+1),21:00,04h 10m,01:10,3.3,1599,14
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),23:55,05h 20m,05:15,3.9,999,29
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:55,05h 05m,05:00,3.9,1063,12
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,3.6,1399,33
Agra to Lucknow,https://www.redbus.in/bus-tickets/agra-to-lucknow,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:45,04h 15m,04:00,0,999,33
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,UPSRTC - SBD0041,Janrath AC Seater 2+2,17:00,14h 30m,07:30,2.9,1831,36
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,UPSRTC - KSB0066,Janrath AC Seater 2+2,21:15,15h 15m,12:30,3.7,1831,36
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),18:20,13h 20m,07:40,4.7,1399,13
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Sleeper (2+1),17:20,13h 30m,06:50,4.6,1599,11
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),20:20,13h 10m,09:30,4.5,1399,16
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,AdIntrCity SmartBus,A/C Seater / Sleeper (2+1),17:05,13h 25m,06:30,4.4,1599,4
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),19:20,13h 00m,08:20,4.5,1599,11
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),18:00,14h 30m,08:30,4.5,892,9
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:00,13h 10m,10:10,4.5,1399,19
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,AdVaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),20:35,14h 55m,11:30,3.8,1100,25
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:00,13h 10m,11:10,4.5,1199,34
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:00,13h 30m,06:30,4.4,1150,5
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,14h 30m,13:30,4.4,892,23
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,15h 00m,11:30,4.4,903,23
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),21:30,13h 10m,10:40,4.6,1399,33
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),17:00,14h 30m,07:30,4.4,1599,8
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),18:40,13h 30m,08:10,4.5,1699,7
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,13h 40m,12:10,4.4,939,17
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,14h 30m,10:00,4.3,903,19
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,SVD TRAVELS & TRANSPORT LLP,VE A/C Seater / Sleeper (2+1),19:30,14h 00m,09:30,4.3,899,12
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Krishna Travels,A/C Seater/Sleeper (2+1),17:10,13h 50m,07:00,4.2,999,14
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,14h 15m,11:15,4.4,1289,25
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Shobha Bus Service,A/C Sleeper (2+1),20:10,13h 20m,09:30,4.3,1299,10
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Tiwari Tour and Travels,A/C Sleeper (2+1),20:35,13h 10m,09:45,1.5,1896,36
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:20,15h 20m,14:40,4.2,799,21
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RYS Travels,Bharat Benz A/C Seater / Sleeper (2+2),22:15,11h 40m,09:55,4.2,494,18
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:15,14h 00m,10:15,4.1,1333,17
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:35,13h 15m,09:50,4.2,1419,7
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,13h 30m,09:30,4.2,1000,24
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,VE A/C Seater / Sleeper (2+2),21:00,15h 00m,12:00,4.1,855,41
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),20:00,14h 00m,10:00,4,1399,1
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,13h 30m,11:00,4.3,949,17
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,VE A/C Seater / Sleeper (2+2),19:00,15h 30m,10:30,4,903,30
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:40,13h 50m,10:30,3.9,1385,15
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),18:55,14h 00m,08:55,4.4,1319,3
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),21:40,14h 30m,12:10,4.8,1399,28
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),19:40,14h 45m,10:25,3.6,1299,12
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Gola Bus Service,VE A/C Seater / Sleeper (2+1),16:20,13h 10m,05:30,3.5,1099,11
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),21:45,14h 00m,11:45,3,1099,17
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Fouji travels,A/C Seater / Sleeper (2+1),20:30,13h 20m,09:50,3.6,899,16
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,KN Nehra Travels,A/C Seater / Sleeper (2+1),22:00,13h 30m,11:30,3.4,799,7
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Revanta Roadlines,A/C Seater / Sleeper (2+2),21:15,14h 00m,11:15,3.8,2700,48
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),19:05,13h 25m,08:30,2.3,1099,13
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:30,12h 30m,11:00,2.7,1795,6
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Ashok Travels,A/C Seater / Sleeper (2+2),17:00,13h 30m,06:30,2.4,1242,26
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Shree Saroj Travels,A/C Seater / Sleeper (2+2),21:00,13h 15m,10:15,2.7,1199,20
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,New India Travels,A/C Seater/Sleeper (2+1),20:45,14h 45m,11:30,2.4,749,15
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,KST Travels,A/C Seater / Sleeper (2+1),21:25,14h 20m,11:45,2.6,899,21
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,KST Travels,A/C Seater / Sleeper (2+2),17:00,14h 30m,07:30,1.7,799,4
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Dhruv Travels,A/C Seater / Sleeper (2+2),22:20,13h 54m,12:14,1.7,999,22
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,ROYAL TRAVELS AND CARGO,A/C Seater / Sleeper (2+2),18:45,13h 15m,08:00,0,1096,35
Delhi to Gorakhpur (uttar pradesh),https://www.redbus.in/bus-tickets/delhi-to-gorakhpur,Jagdamba tourism,A/C Seater/Sleeper (2+1),18:30,14h 45m,09:15,0,749,18
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,UPSRTC - LNI0049,Ordinary Non AC Seater 2+3,18:30,07h 35m,02:05,3.3,562,52
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,UPSRTC - BSR0059,Ordinary Non AC Seater 2+3,18:32,07h 28m,02:00,3.3,533,52
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,UPSRTC - SBD0586,Janrath AC Seater 2+2,20:32,07h 58m,04:30,3.3,760,36
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,UPSRTC - FKP0029,Janrath AC Seater 2+2,21:00,08h 55m,05:55,3.4,760,27
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,KVS Holidays,Non A/C Seater / Sleeper (2+1),20:30,09h 00m,05:30,1.5,719,30
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),20:00,09h 20m,05:20,1.9,450,25
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:45,10h 15m,05:00,3.4,700,40
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,19:00,10h 00m,05:00,3.4,550,40
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Yuvraj Travels,NON AC Seater / Sleeper 2+1,18:30,11h 30m,06:00,3.4,550,40
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Abhay Travels (I.R.T.C),Non A/C Seater / Sleeper (2+1),18:00,12h 00m,06:00,1,1200,26
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shivendra Travels,A/C Sleeper (2+1),20:00,09h 30m,05:30,1.9,3500,1
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,Non A/C Seater / Sleeper (2+1),18:45,10h 45m,05:30,1.9,450,45
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),19:40,09h 20m,05:00,1.3,550,44
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shree Krishna Shtabadi Travels,NON AC Seater / Sleeper 2+1,18:30,10h 50m,05:20,1.3,600,44
Farrukhabad (Uttar Pradesh) to Delhi,https://www.redbus.in/bus-tickets/farrukhabad-up-to-delhi,Shree Krishna Shtabadi Travels,NON A/C Sleeper (2+1),19:00,11h 30m,06:30,0,1200,32
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0021,Janrath AC Seater 2+2,16:00,08h 20m,00:20,3.3,748,36
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0125,Ordinary Non AC Seater 2+3,16:00,08h 30m,00:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0234,Ordinary Non AC Seater 2+3,16:32,09h 13m,01:45,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - STD0022,Janrath AC Seater 2+2,17:00,08h 20m,01:20,3.3,748,36
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0240,Ordinary Non AC Seater 2+3,17:28,09h 12m,02:40,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0148,Ordinary Non AC Seater 2+3,17:30,08h 00m,01:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0138,Ordinary Non AC Seater 2+3,18:31,07h 59m,02:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CHL0019,Ordinary Non AC Seater 2+3,19:00,06h 45m,01:45,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0115,Ordinary Non AC Seater 2+3,19:30,07h 00m,02:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0141,Ordinary Non AC Seater 2+3,19:39,08h 01m,03:40,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0142,Ordinary Non AC Seater 2+3,19:59,08h 01m,04:00,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0013,Ordinary Non AC Seater 2+3,20:20,06h 40m,03:00,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0089,Ordinary Non AC Seater 2+3,20:29,08h 01m,04:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - JNP0012,Ordinary Non AC Seater 2+3,20:30,07h 30m,04:00,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0177,Shatabdi AC Seater 2+2,20:47,06h 04m,02:51,3.8,748,37
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0098,Ordinary Non AC Seater 2+3,20:59,08h 01m,05:00,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0085,Ordinary Non AC Seater 2+3,21:26,07h 59m,05:25,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - MTH0002,Ordinary Non AC Seater 2+3,22:00,07h 00m,05:00,3.3,522,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - ALM0043,Volvo AC Seater 2+2,22:00,06h 00m,04:00,3.6,1046,39
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0093,Ordinary Non AC Seater 2+3,22:29,08h 01m,06:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0103,Ordinary Non AC Seater 2+3,22:58,08h 02m,07:00,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - GLA0137,Janrath AC Seater 2+2,23:05,06h 26m,05:31,3.3,748,36
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - HDD0001,Janrath AC Seater 2+2,23:30,08h 00m,07:30,3.3,748,36
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,UPSRTC - CNT0097,Ordinary Non AC Seater 2+3,23:31,07h 59m,07:30,3.3,528,52
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,07h 00m,05:30,4.5,549,10
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Yolo Bus,A/C Seater / Sleeper (2+1),22:23,07h 03m,05:26,3.8,599,20
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:15,05h 46m,05:01,3.6,499,21
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Goyal Travels,VE A/C Seater / Sleeper (2+1),23:49,06h 31m,06:20,2.1,500,24
Lucknow to Varanasi,https://www.redbus.in/bus-tickets/lucknow-to-varanasi,Sethi Yatra Company,A/C Seater / Sleeper (2+1),00:50,06h 05m,06:55,2.7,416,6
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0085,Ordinary Non AC Seater 2+3,16:06,05h 54m,22:00,3.3,323,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0012,Janrath AC Seater 2+2,16:15,04h 00m,20:15,2.5,420,36
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - BRT0036,Ordinary Non AC Seater 2+3,17:00,04h 40m,21:40,3.3,323,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - SRG0229,Ordinary Non AC Seater 2+3,17:00,03h 44m,20:44,3.3,288,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0090,Ordinary Non AC Seater 2+3,17:04,05h 05m,22:09,3.3,323,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0018,Janrath AC Seater 2+2,17:15,04h 00m,21:15,2.3,420,36
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0057,Rajdhani Non AC Seater 2+3,17:30,03h 30m,21:00,3.3,327,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - HDD0082,Ordinary Non AC Seater 2+3,18:02,03h 38m,21:40,3.3,323,52
Delhi to Moradabad,https://www.redbus.in/bus-tickets/delhi-to-moradabad,UPSRTC - MDD0024,Janrath AC Seater 2+2,18:15,04h 00m,22:15,3,420,36
